posting_date,description,title,employer,industry,id,source,country
2019-09-18," waystar modernizes healthcare revenue cycle innovative, cloud-based technology. provide highest-rated client experience 450,000 providers, 22,000 healthcare organizations 750 health systems hospitals around country. together, technology, data client support streamline workflows improve financials clients, focus patients. deeply committed living organizational values: honesty; passion; curiosity; fanatical focus; best work, always; making happen; joyful, optimistic fun.   purpose position?  looking experienced data scientist, previously supported healthcare software applications. data scientist role involves solving technical, data-driven healthcare problems using computer science, mathematical, predictive modeling statistical methods, & knowledge. person interact teams account management application engineering r&d, conduct detailed analysis experimentation maximize utility predictive modeling, analytic machine learning across waystar's product line. role focus extending machine learning, predictive modeling, analytic components provide up-to-date intelligence healthcare providers maximizing outcomes. ideal candidate position approach problem-solving challenges independently, strong attention detail, enjoys working fast-paced, collaborative, team-based environment.   looking details?  works closely application engineering, product management, operational teams designing, experimenting-with, implementing machine learning analytical systems applied design information user behavior works closely application engineering teams gather process data, well surfacing various analytically-based features core products works groundbreaking new applications machine learning analytic technology healthcare, producing quantitative, justifiable results guide feature planning translates real-world healthcare problems mathematical frameworks works product management, marketing, sales needed promote sales incorporate market customer feedback data exploration, hypothesis creation (from business product goals), testing algorithms, scaling large data-sets validating results common tasks role understands, organizes, communicates root causes problems successes succinctly  fit team?  complete familiarity various statistical machine learning techniques including: classification, regression, dimension reduction, clustering, various multivariate methods complete familiarity empirical approaches estimate performance machine learning models including: hold-out sets, cross-validation, leave-one-out testing understanding orders algorithms scale demonstrated competency r/python predictive modeling demonstrated competency rdbms (e.g. sql server) ability code 1+ general purpose programming language (c#, java, etc.) must quick-learner ability multi-task fast-paced environment outstanding presentation abilities ability communicate levels business comfortable working newly-forming, ambiguous areas learning adaptability key skills outstanding communication interpersonal skills must possess strong analytical, problem-solving, writing skills proficient microsoft office applications detail-oriented  preferred skills:  master science degree higher fields computer science, statistics, mathematics preferred aptitude medical informatics preferred  compliance federal law, persons hired required verify identity eligibility work united states complete required employment eligibility verification document form upon hire. ",Data Scientist,Waystar,,d493f24fa084fd9a1a30bc6dda21d485,Indeed,United States
2019-08-23,"  support project teams, looking data scientist-usa office boston, united states  simon-kucher & partners 30 years, simon-kucher & partners helped development stage global fortune 500 companies addressing strategic marketing challenges. regarded world’s leading pricing advisor thought leader. focus topline power® helping clients grow top-line strategy, pricing, marketing sales. globalization core element goals strategy. today international multilingual team 1,300 full-time employees diverse academic professional backgrounds 38 offices across us, europe, asia pacific, south america.  role: simon-kucher data science team group data scientists develop best-in-class approaches models solve complex business problems using machine learning advanced analytics. data scientist simon-kucher & partners, integral part project teams working drive top-line growth clients. responsible core components model development process, data wrangling / pre-processing machine learning model development, testing, implementation. throughout process, also gather communicate meaningful data insights project team. addition, keep eye fast-changing market advanced analytics help develop simon-kucher’s data science offerings. continued involvement efforts enable simon-kucher & partners become thought-leader applications machine learning ai pricing, sales marketing strategies. key responsibilities:  data wrangling, cleaning, pre-processing conducting exploratory data analysis communicating insights clear descriptions visualizations developing, testing, implementing machine learning models conducting research recent developments machine learning ai, focus topics related pricing, sales, marketing topic expert machine learning ai project team, enabling strong project planning team performance  basic qualifications:  degree quantitative field, computer science, engineering, statistics, operations research, data science, equivalent experience experience machine learning statistical modelling techniques strong programming skills r and/or python experience applying advanced analytics machine learning solve business problems experience data visualization software / libraries (tableau, powerbi, matplotlib) comfort working team autonomously strong written verbal communication skills, ability simply concisely explain complex analytical topics entrepreneurial spirit—we fast-growing team vast opportunities growth  preferred qualifications:  implementation experience machine learning models applications knowledge cloud-based machine learning engines (aws, azure, google, etc.) experience large scale data processing tools (spark, hadoop, etc.) ability query program databases (sql, sql) experience distributed ml frameworks (tensorflow, pytorch, etc.) familiarity collaborative software tools (git, jira, etc.) experience user interface libraries / applications (shiny, django, etc.) domain expertise pricing, demand forecasting, time-series data  apply: submit resume/cv cover letter via simon-kucher job portal. please ensure cover letter includes:  interested job simon-kucher. specific reasons application differentiates candidates.  ",Data Scientist,Simon-Kucher & Partners,,0fb22962998727e72e61c669bf71c182,Indeed,United States
2019-08-23,"  bigger challenges. bolder ideas. global impact. viasat, we’re mission deliver connections capacity change world. we’re company behind world’s fastest satellite internet service, technology that’s helping bridge digital divide improve life customers around globe. providing powerful new ways people connect one another, gain greater access education, entertainment, medical research, commerce, much more, team empowering millions customers worldwide. team employ latest technologies (spark, kafka, impala, hadoop) analyze petabytes data operational systems produce. employ developers, data scientists, engineers gain insight; solving business technical problems. innovative solutions result diversity team.  opportunity team member, build breadth knowledge including distributed systems, predictive analytics, machine learning. design, develop, deploy analytic pipelines answer questions across multiple business areas disciplines.  ideal candidate encourage learning immersion, collaboration action. value adaptability curiosity. ideal candidate someone focused solving tough problems using data loves so.  data scientist, contribute with: analysis: architect, design, build data analysis pipelines working large complex data sets. monitor churn revenue trends. develop customer analysis advanced metrics visuals, collecting integrating data various sources, including market research data internal databases.  partner internal teams address complex business questions provide insightful analysis strategic recommendations strong storytelling capabilities technical non-technical stakeholders. provide ongoing tracking analysis industry trends, channel trends, segment trends, purchase drivers, satisfaction/gap analysis, customer/segment demographic behavioral profiles. visualizations – create visualizations effectively convey information discovered analysis.  analytical techniques – performance scenario-based outcomes predictions i.e. device price elasticity, predicted impact credit deposit change, predicted impact device price change.  algorithms & inference: executes parts modeling process (requirements, design, delivery measurement (accuracy rate roi) predicted models, forecasts statistical techniques. outputs leveraged variety ways. data mining models – prediction customer behavior i.e. voluntary churn, likelihood payment, response outbound campaign, fraudulent behavior. segmentation models – customer/geographic segmentation identification i.e. target segments, market segments. forecasts – prediction enterprise metrics i.e. defects, gross ads, customer base, calls care, device sales bad debt expense.  design experiments, build dashboards, evaluate & define metrics improve business performance.  requirements: able develop complex solutions independently. extensive experience data analysis tools python r excellent understanding several statistical machine learning models ability creating operationalizing models advanced analytics familiarity big data technologies spark, impala, hadoop proven ability meet tight timelines, estimate level effort, multi-task prioritize workload bachelors + 5 yrs relevant experience required statistics, math, finance another quantitative field preferences: experience customer retention loyalty areas ms/phd data related field mathematics, economics, statistics, similar  ",Data Scientist (Churn),ViaSat,,9fe041248eb91617b7c2673738b42514,Indeed,United States
2019-10-17," ms 2+ years industry experience bachelors 5+ years experience quantitative field (cs, ml, mathematics, statistics, physics) 3+ years experience data querying languages (e.g. sql), scripting languages (e.g. python), statistical/mathematical software (e.g. r, sas, matlab) experience creating data driven visualizations describe end-to-end system highly skilled data math/statistical methods (i.e. modeling, algorithms) evidence using relevant statistical measures confidence intervals, significance error measurements, development evaluation data sets, etc. data analysis projects.  amazon investing heavily building world class advertising business responsible defining delivering collection advertising products drive discovery sales. products strategically important retail marketplace businesses driving long term growth. deliver billions ad impressions millions clicks daily breaking fresh ground create world-class products. advertising fraud management team owns prevention, detection mitigation fraudulent behavior within amazon advertising ecosystem. mission mitigate impact abusive activity without adding friction advertising customers. team owns building predictive risk scoring algorithms based real time signals help maintain seamless experience paying customers. algorithms help control features available eligible advertisers complement machine learning initiatives detect prevent suspicious activity stack. fraud management team owns interfacing various components advertising stack ensure right controls implemented across registration, campaign management, ad serving billing functions. typical day, work closely talented software engineers, product managers business groups. work include cutting edge technologies enable implementation sophisticated models big data. successful data scientist advertising fraud management team, analytical problem solver enjoys diving data, excited investigations algorithms, multi-task, credibly interface technical teams business stakeholders. analytical abilities, business understanding, technical savvy used identify specific actionable opportunities solve existing business problems fraud prevention, detection mitigation, collaboration engineering business teams. expertise synthesizing communicating insights recommendations audiences varying levels technical sophistication enable answer specific business questions innovate future. major responsibilities include: translating advertising fraud management business questions concerns specific analytical questions answered available data using statistical machine learning methods; working engineers produce required data available providing feedback engineering teams applicability technical solutions business perspective presenting critical data format immediately useful answer questions inputs outputs advertising fraud management systems improving performance communicating verbally writing business customers various levels technical knowledge, educating systems, well sharing insights recommendations improving upon existing advertising fraud prevention, detection mitigation statistical machine learning methodologies developing new data sources, testing model enhancements, running computational experiments, fine-tuning model parameters new methodologies. supporting decision making providing requirements develop analytic capabilities, platforms, pipelines metrics using analyze trends find root causes predictive inaccuracies terms false positives false negatives. utilizing code (python, r, scala, sql etc.) analyzing data building statistical machine learning models algorithms.   depth breadth quantitative knowledge. excellent quantitative modeling, statistical analysis skills problem-solving skills. sophisticated user statistical tools. experience processing, filtering, presenting large quantities (millions billions rows) data combination deep technical skills business savvy enough interface levels disciplines within customer’s organization demonstrable track record dealing well ambiguity, prioritizing needs, delivering results dynamic environment excellent verbal written communication skills ability effectively advocate technical solutions research scientists, engineering teams business audiences ability develop experimental analytic plans data modeling processes, use strong baselines, ability accurately determine cause effect relations demonstrable track record dealing well ambiguity, prioritizing needs, delivering results dynamic environment experience advertising plus  amazon equal opportunity-affirmative action employer – minority / female / disability / veteran / gender identity / sexual orientation. ",Data Scientist,"Amazon.com Services, Inc.",,d75e3725ed9769e40e497e36b93dc06b,Indeed,United States
2019-10-04," criteo, building advertising platform choice open internet, ecosystem favors neutrality, transparency inclusiveness. 1.4 billion active shoppers $600 billion annual commerce sales, deliver performance scale. founded paris start-up incubator, criteo carries entrepreneurial spirit across 30+ global offices. want impact half world’s internet users? join us part something big.  innovative, passionate result-driven. interdisciplinary team, leveraging strengths engineers scientists. data science - product analytics team uses cutting edge technology, advanced statistics machine learning understand complex business problems criteo. committed designing building technical solutions drive criteo’s development keep fast-evolving product landscape. serve trusted partners leadership work closely pms, r&d, finance business teams.   inside data science - product analytics: find new ways optimize bidding strategy optimize capability recognize users across devices interactions open-internet define, drive analyze results a/b tests assess whether online performance line offline simulations provide data-driven insights ensure criteo remains one step ahead competitive threats identify size development opportunities new products  do? mine large data sets turn understandable actionable insights build scalable analytic solutions using state art tools based large granular datasets design execute stream analysis tests measure impact solutions master internal analytic datasets reporting tools  you? last year master’s degree higher quantitative field (mathematics, computer science, physics, engineering, economics,etc.) internship minimum 6 months outstanding analytical skills creative thinking fluency core toolkit data science: r/python; sql/hive manipulating large-scale data sets building data pipelines descriptive predictive modelling implementing visualizations, dashboards, reports excellent interpersonal communication skills, pro-active independent fun work with!  ","Internship Data Scientist, Product Analytics, Analytics",Criteo,,00112c0c01d44c55fb544ca5d8c657e9,Indeed,United States
2019-08-23," description: fort new hub innovation incubation fortive. backing large company soul startup (a fortune 500 startup, is), place flame burns brightest. fort, combine forces deploy disruptive technologies explore new ways thinking working. get office wild observe first-hand customers need accelerate progress world. observe, listen, prototype, experiment, analyze, learn, iterate passion speed fuel fortive’s growth build future. scout breakthrough ideas emerging trends expansive network stretching seattle silicon valley shanghai beyond. fort built make growth happen. start up, scale up, shake things up. face uncertainty head-on wrestle ground. fail fast move customers forward. move needle much needs new gauge. turn what-if? what’s next? might we? wow, that! building data-driven app matter hours pushing frontiers ai iot lunch sounds like kind thing, fort might kind place. impact collaborative, proactive, adaptable, gritty. excel facilitating reconciling inputs across teams. balance passion deep understanding innovation ability deliver extraordinary results. traits value: ability deliver results: track record setting vision strategy, organize lead team, implement meet exceed expectations. entrepreneurial attitude: proactive outlook provides chutzpah needed overcome barriers, creatively problem solve, challenge conventional thinking. comfort ambiguity: willingness aptitude spending time thriving deep uncertainty environments clear “right answer”. passion innovation: demonstrated interest desire participate innovation personal study, on-the-job initiative, endeavors. positive outlook: desire look past challenged search opportunity. empathy & teacher’s mindset: ability teach mentor effectively, successfully facilitate teams different personalities training sessions, care deeply his/her colleague’s growth, understanding, experience. bias action: need speed; demonstrated ability make decisions quickly act upon them. alongside team entrepreneurial, high-performing, curious people, you’ll deliver breakthrough solutions drive sustainable growth fortive. lead data scientist, you’ll drive execution play vital role building culture innovation fortive. build, manage, inspire alongside multi-functional team, solves toughest growth challenges. lead data scientist responsibilities: manage, mentor, foster team data scientists, machine learning engineers big data specialists build new products services fortive’s operating companies. conceive, plan prioritize data projects guide execution alignment organizational goals revenue projections. deliver complete analytic concepts solutions operating companies deployment. design implement internal data science toolbox continually test validate performance data-driven products. experiment new models techniques build continuous improvement. evaluate recommend tools expedite time-to-value time-to-market. act adviser wide variety research projects using statistical analysis modeling. develop automate reports, build dashboards provide insights scale; solving analytical needs. lead data mining collection procedures ensure data quality integrity act resource help drive analytical scope method projects, including formulating shaping models work cross-functional stakeholders understand business needs lead formulating complete end-to-end analysis include: data gathering, analysis, scaled deliverables, recommendations presentations stakeholders. qualifications: required qualifications: master’s degree (or equivalent) machine learning, data science, operations research, mathematics/statistics, related field. demonstrated experience statistics machine learning models, working statistical packages machine learning tools (r, python, sas, stata, matlab, etc.). work experience emphasis quantitative research methods (mathematics, computer science, statistics, economics related fields). experience translating analysis results business recommendations business questions analysis framework. knowledgeable creating complex data sets (sql), data modeling reporting. strong presentation communication skills including preparing delivering management level presentations, knack explaining complex analytical concepts people fields coding experience java, c++, python, php similar language. deep interest aptitude data, metrics, analysis trends. applied knowledge measurement, statistics program evaluation. preferred qualifications: phd degree distinctive analysis skills impeccable business judgment. excellent problem-solving capabilities critical thinking skills, demonstrated independence. previous experience building guiding dynamic team fortive diversified industrial growth company comprised professional instrumentation industrial technologies businesses recognized leaders attractive markets. 2017 revenues $6.7 billion, fortive’s well-known brands hold leading positions field instrumentation, transportation, sensing, product realization, automation specialty, franchise distribution. fortive headquartered everett, washington employs team 26,000 research development, manufacturing, sales, distribution, service administrative employees 50 countries around world. culture rooted continuous improvement, core company’s operating model fortive business system. information please visit: www.fortive.com. fortive global family 20 industry-leading industrial growth technology companies, united shared purpose: make world stronger, safer effective providing essential technology people accelerate progress. take big challenges real impact fast-moving fields like software development, robotics, transportation, energy healthcare. $6.7 billion annual revenues culture rooted kaizen, continuous improvement, fortive well positioned create essential, technology-based solutions solve world’s critical challenges. strong capability comes team smart, motivated people proudly deliver excellence outstanding brands areas field instrumentation, transportation, sensing, product realization, automation specialty, franchise distribution. fortive headquartered everett, washington employs team 26,000 research development, sales, marketing, product development, innovation, service employees 50 countries around world. place people share drive passion make personal difference learn, grow, achieve. that’s good... you, us, growth. information, please visit: www.fortive.com. ""the company expressed employment interest subsidiary affiliate fortive corporation. subsidiary affiliate referred """"fortive company."""" fortive corporation fortive companies equal opportunity employers evaluate qualified applicants without regard race, color, national origin, religion, sex, age, marital status, disability, veteran status, sexual orientation, gender identity expression, characteristics protected law. """"eeo law"""" poster available at: http://www.dol.gov/ofccp/regs/compliance/posters/pdf/eeopost.pdf. individuals need reasonable accommodation disability part employment process call 1-866-272-5573 e-mail applyassistance@fortive.com request accommodation.""",Lead Data Scientist,Fortive Corporate,,46bf2512e026549445692674db857ab4,Indeed,United States
2019-09-21," secure nation, ignite future position report group cto part technology office staff. apply software development skills, strong analytical innovative thinking, ai/ml experience, quickly learn turn new ideas working solutions, drive proof concepts pilots accelerate onboarding new technologies solutions. experience knowledge areas analytics including limited integration, predictive analysis, predictive modeling, business intelligence visualization. thought leader practitioner innovative ideas solutions including limited big data. responsible developing use-case driven mission focused white papers demos support customer needs. technical lead customer interface facilitate interactions collaboration sales, solutions operations teams. opportunity lead work newest technologies, transformative projects, thought leader ai/ml, play strong role shaping innovation agenda across company. role requires individual outstanding team leadership skills combined innovation business skills.  qualifications: required :  phd computer science, statistics, information systems, data science engineering least 5 years hands-on experience working data science and/or machine learning minimum 2 years experience working large complex big data environment experience data ingestion processing techniques outputs insightful actionable, include visualization, data lakes data warehouses develop strategies strong fundamental knowledge neural networks, probability theory, stochastic systems, bayesian inference, predictive modeling, supervised/unsupervised/deep learning proficiency two following languages; c/c++, java, python, r, javascript, sas, matlab, spss hands-on experience virtualization cloud technologies  preferred :  experience software framework distributed data hadoop, spark, hive, nosql experience machine learning frameworks tensorflow, caffe, mxnet knowledge natural language processing, iot edge computing logical problem-solving approach ability clearly communicate situation proposed solution customer strong technical writing skills ability assist sales team business groups requests quotes / information ability create technical drawings, architectural products concept graphics strong interpersonal communication skills, ability present group setting; ability facilitate conduct webinars presentations customers, including conceptual design white boarding sessions projects professional image strong business acumen customer interactions possesses sense urgency, strong organizational follow skills ability interact effectively senior managers c-level executives  clearance: top secret (required); top secret sci (preferred)  mantech international corporation, well subsidiaries proactively fulfills role equal opportunity employer. discriminate employee applicant employment race, color, sex, religion, age, sexual orientation, gender identity expression, national origin, marital status, physical mental disability, status disabled veteran, recently separated veteran, active duty wartime campaign badge veteran, armed forces services medal, characteristic protected law.  require reasonable accommodation apply position mantech online applicant system, please contact mantech's corporate eeo department (703) 218-6000. mantech affirmative action/equal opportunity employer - minorities, females, disabled protected veterans urged apply. mantech's utilization external recruitment job placement agency predicated upon full compliance equal opportunity/affirmative action policies. mantech accept resumes unsolicited recruiting firms. pay fees unsolicited services.  qualified individual disability disabled veteran, right request accommodation unable limited ability use access http://www.mantech.com/careers/pages/careers.aspx result disability. request accommodation please click careers@mantech.com provide name contact information. ",Chief Data Scientist,ManTech International Corporation,,16ba71e7e37703865dbfa9b4e265bb38,Indeed,United States
2019-08-23," job description:  incumbent responsible developing innovative applications global markets environment. software developers design, code, test, debug, document programs well maintain corporate systems architecture. employees work closely business partners defining requirements system applications. employees typically in-depth knowledge development tools languages. employees expected in-depth global markets credit product knowledge, manage high level risk. clearly recognized content expert peers. individual contributor role. typically requires 7-10 years applicable experience. job code used employees supporting global markets.  overview:  bank america seeking senior data scientist analytics team digital transformation program within wholesale credit technology. scope projects include descriptive, predictive prescriptive analytics, well asm nlp activities document classification, even detection data extraction. cultivate team infrastructure support modeling analyzing structured unstructured data wholesale credit business lines. develop value-added analytics nlp solutions support revenue generation, business insight, risk management, operational efficiency, regulatory compliance, loan pricing, pre post-sale loan facility research. solutions must overcome issues complex data (e.g., vldb, multi-structured, ""big data"", etc.) well deployment advanced techniques (e.g., machine learning, text mining, statistical analysis, etc.) deliver insights. determine best practices areas nlp, data science machine learning. facilitate use technologies within non-retail loan business loan system applications including pricing credit fulfillment underwriting activities wholesale credit business processes. liaise global banking markets enterprise level teams determine best practices firm contribute improving proficiency areas wcbt, firm generally. work robotics analytics swat team project intake present new technologies relate solutions high roi applications analytics. manage projects mentor data scientists.  minimum qualifications:  ms and/or ph.d. degree related field preferred substantial equivalent experience. management experience plus typically requires minimum 7-10+ years practitioner machine learning financial markets.  shift: 1st shift (united states america) hours per week: 40","Senior Data Scientist, Wholesale Credit and Banking Technology",Bank of America,,487fc2691c33c7c94321973ff9d55e67,Indeed,United States
2019-10-23," career category sales & marketing operations job description part commercial data science team collaborate business partners, service owners peers develop predictive prescriptive models insights across us commercial organization. role innovate create significant business impact strategic use advanced analytics techniques help amgen mission getting patients therapies need. position primarily responsible for:  development data science, machine learning, artificial intelligence capabilities across amgen’s commercial organization part cross functional teams projects and/or programs aims systematically derive insights ultimately derive substantial business value amgen patients identifying business needs proposing potential analytics approaches solutions building high-performance algorithms, prototypes, predictive models proof concepts using python r creating prototypes demonstrations better access utilize data assets collaborating cross-functionally stakeholders develop use cases relevant business presenting analysis ideas, progress results business partners ensuring systems meet business requirements industry best practices assuring compliance regulatory, security, privacy requirements relates data assets  basic qualifications: master’s degree master's degree completed start date bachelor’s degree 2 years data science, business, statistics, data mining, applied mathematics, business analytics, engineering, computer science related field experience associate’s degree 6 years data science, business, statistics, data mining, applied mathematics, business analytics, engineering, computer science related field experience high school diploma / ged 8years data science, business, statistics, data mining, applied mathematics, business analytics, engineering, computer science related field experience  preferred qualifications:  degree data science, engineering, mathematics, applied physics, statistics, operations research bachelor’s degree & 3 years data science analytics experience experience databases including relational, nosql, graph programming experience python, r, sas experience ml libraries like scikit-learn, mlib, keras, tensorflow, pytorch, etc. write well-abstracted reusable code python, r, scala; freely navigate linux environment; stand web applications; documentation, version control, code review blood detail-oriented technical aptitude strong logical, problem solving, decision-making skills excellent organization/planning skills talent managing many large complex datasets ability collaborate influence business partners resources drive analytic projects end-to-end ability communicate analysis clear, precise, actionable manner experience working large datasets, experience working distributed computing tools (spark, hive, etc.) passion learning staying top current developments advanced analytics biotech / pharma experience plus  amgen focuses areas high unmet medical need leverages expertise strive solutions improve health outcomes dramatically improve people’s lives. biotechnology pioneer since 1980, amgen grown one world’s leading independent biotechnology companies, reached millions patients around world developing pipeline medicines breakaway potential.  understand successfully sustain grow global enterprise deliver patients — must ensure diverse inclusive work environment.  amgen equal opportunity employer consider qualified applicants employment without regard race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, disability status.  join us  seeking career truly make difference lives others, career work absolute forefront biotechnology top minds field, find amgen.  amgen, biotechnology pioneer, discovers, develops delivers innovative human therapeutics. medicines helped millions patients fight cancer, kidney disease, rheumatoid arthritis serious illnesses.  organization dedicated improving quality life people around world, amgen fosters inclusive environment diverse, ethical, committed highly accomplished people respect compete intensely win. together, live amgen values continue advancing science serve patients. amgen equal opportunity employer consider qualified applicants employment without regard race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, disability status. .",Sr Associate – Data Scientist,Amgen,,4e6fb76d9fd5cf15057b2d5053fbe623,Indeed,United States
2019-10-22," us: located beautiful santa barbara, hg insights growing data services company, delivering key insights sales marketing departments. we're powered group highly intelligent developers data scientists mandate largest technology install database world. offer casual yet professional environment. get sweat one fitness classes go run along beach two blocks away. find employees riding bikes lunch funk zone hanging one collaboration spaces. passionate jobs get-it-done attitude, yet take seriously. do: looking data scientist software development background. rapidly growing company small focused engineering teams deliver innovative features fast growing market. build big-data systems utilizing cutting edge technologies solutions allow engineers continuously learn develop shipping amazing products. qualities/ experience:  self-learner, hacker, technology advocate work anything amazing engineering skills, way one best engineers know architect, design, code, test, mentor others experience working interesting successful projects thrive fast growing environment excellent written spoken english communication interest machine learning natural language processing  responsible for:  build solutions text classification, entity linking, entity extraction related projects collaborate product development teams build effective solutions develop features databases, backend apps, front end ui, data service (daas) product help architect design large scale enterprise big-data systems work ideas different team members well fix bugs rapidly attend daily stand-up meetings, planning sessions, encourage others, collaborate rapid pace  need:  bs, ms, ph.d. computer science related technical discipline experience natural language processing, preferably commercial setting. machine learning plus. proficient java (3+ years experience recommended) mysql, elasticsearch, esb, hadoop, spark, related data processing/database technologies experience amazon web services (ec2, s3, rds, emr, elb, etc.) experience web services using rest java actual coding experience large distributed environments multiple endpoints complex interactions comfortable agile development environment understanding real world experience using design patterns comfortable programming mac intellij tools  hg insights company equal opportunity employer please note hg insights accept unsolicited resumes recruiters employment agencies. event recruiter agency submitting resume candidate without signed agreement place, explicitly reserve right pursue hire candidates without financial obligation recruiter agency. unsolicited resumes, including submitted directly hiring managers, deemed property hg insights gjly4qoenf ",Associate Data Scientist,HG Insights,,e2dd9f23bab475cb2cea24c3e3f3cb5a,Indeed,United States
2019-08-23,"  te strongly believe data analytics strategic drivers future success. investing significantly building advanced analytics team. analytics team te part te information solutions (teis) organization responsible driving organic growth leveraging big data advanced analytics. team reports vp chief data officer teis, works closely svp corporate strategy, regular interactions company’s c-suite. data scientist position directly report director data science. exciting journey build scale advanced analytics practice; position apply skills unlock opportunities enable top strategic priorities te. working problems require advanced analytics applications create value diverse business functions supply chain, pricing, industrial iot & digital factory implementation, digital marketing sales growth, impact business units span multiple geographic areas.   responsibilities  work closely business partners engagement managers translate complex strategic problems relevant analytic frameworks.  proactively ask questions understand business intent, problem statement, analytics opportunity end-results used. understand capture implicit assumptions business user.  identify consume relevant structured unstructured data sources (including iot sources manufacturing sensors systems).  identify practical approaches test learn key hypotheses extend analytic insight.  solve problems uncover opportunities statistical machine learning models, algorithms data visualizations (analytical approaches may used include optimization, simulation, regression, mixed models, classification models, machine learning, deep learning).    requirements  must master’s degree data science, predictive analytics, computer science, applied mathematics, statistics, software engineering, physics, related quantitative discipline.  3+ years data science work experience, including demonstrated high-level proficiency applying data techniques solving customer problems.  3+ years experience machine learning, predictive analytics, statistical modeling.  1+ year experience data visualization (e.g. tableau, power bi, qlik, ploty)  proficiency conducting analyses using tools like python, spark, r others within hadoop ecosystem.  rigorous understanding fundamentals statistics, machine learning artificial intelligence using structured unstructured data sets.  demonstrated ability explain document analytics methodology, results insights business partners.  experience using solid, logical, process-oriented approach training testing models.  value phd degree and/or additional relevant industry certifications (in analytics, software platforms, cloud environments, etc.).  experience analytics applications industrial/manufacturing domains.  exposure distributed computing frameworks well cloud technologies.  experience presenting complex quantitative analyses clear precise manner leadership teams.  experience moving prototypes production environment optimizing models production environment.  ",Data Scientist,TE Connectivity,,48e3a33819836278472b43d16bc06a95,Indeed,United States
2019-08-25," live objects live objects delivers continuous business process optimizations enterprise ai-driven automation discovery, design process engineering mining patterns business objects, cases transactions across process variations. product integrates deeply business process management platforms (like sap, salesforce etc.) delivers continuous process engineering natively on-demand compositions platform’s interfaces. live objects’ path-breaking process-calculus engine models predictive, diagnostic quality related projections live cases business processes. ai-driven on-demand process reengineering engine composes process enhancements rule-based associations business objects delivering quantified time, process, margin cost efficiency gains. on-demand compositions subject review functional subject matter experts crm, erp, mrp, order-to-cash etc. deploying live business processes. ongoing client engagements include self-optimizing wide spectrum business processes including master data management, order-to-cash, sales distribution supplychain management. company based palo alto venture funded hive. hive fund co-creation studio ai powered enterprise applications. role data scientist drive design development key artificial intelligence (ai) components platform including named entity recognition natural language text, classifying business process actions unstructured data, sequence mining actions business process models risk/conformance modeling. responsibilities data scientist fast-growing startup, successful candidate leading development key aspects live objects’ product: data mining using state-of-the-art methods selecting features, building optimizing classifiers using machine learning techniques extending company’s data third party sources information needed enhancing data collection procedures include information relevant building analytic systems processing, cleansing, verifying integrity data used analysis creating automated anomaly detection systems constant tracking performance successful candidate experience working innovative projects fast-paced delivery schedules startups & large enterprises: proven track record analyzing large-scale complex data sets, modeling machine learning algorithms excellent understanding machine learning techniques algorithms, k-nn, naive bayes, svm, decision forests, etc. experience common data science toolkits, r, python (numpy, scipy, pandas ) , matlab experience deep learning frameworks (e.g., tensorflow, mxnet), large-scale optimization preferred. experience nlp toolkits nltk, opennlp, stanford corenlp etc. proficiency using query languages sql experience nosql databases, mongodb, cassandra good applied statistics skills, distributions, statistical testing, regression, etc. 5 – 10 years experience applied machine learning educational background relevant field (computer science, applied math, statistics) ",Data Scientist,LIVE OBJECTS,,88504476dce22903b43ac0ada877fd70,Indeed,United States
